"site_id"	"resampled"	"type"	"stratified"	"deltaT"	"epithick"	"thermodepth"	"anoxiaV"	"hypoxiaV"	"schmidth_stability"	"month"	"year"	"lat"	"lon"	"X"	"Y"	"elevation"	"ECO9"	"lake_origin"	"area"	"volume"	"WALA_ratio"	"depth"	"SDI"	"forest"	"agric"	"precip"	"avgtemp"	"mintemp"	"maxtemp"	"chla"	"color"	"TN"	"TP"	"DOC"	"cond"	"turb"	"nutrient_color"
"NLA12_MN-158-2012-1"	"NLA12_MN-158"	"0"	"5"	0	0	1.5	NA	0	0	-0.00578950529139308	"8"	"2012"	47.66607411	-95.78566673	2880368.1229572	2396743.04392729	"380.45"	"TPL"	"natural"	0.1563988771	78199.43855	30.9995823110435	1.5	1.61069737774169	6.181548	65.936514	93.9292	16.2881481481481	9.64888888888889	22.9162962962963	97.6	33	4363	425	16.6	314	31.79	"murky"
"NLA12_MN-160-2012-1"	"NLA12_MN-160"	"0"	"6"	0	0.562608987256873	0	2.78287256801406	0	91.5609099659865	1.28665328374848	"8"	"2012"	46.19672628	-94.57418003	3000786.80612116	2233396.38081634	"404.17"	"UMW"	"natural"	0.02691890753	31405.3921183333	3.00903744773925	3.5	1.08099816681716	77.777778	0	93.09608	15.1814814814815	8.62666666666667	21.7251851851852	15.16	30	900	40	9.43	18.47	2.18	"murky"
"NLA12_MN-162-2012-1"	"NLA12_MN-162"	"0"	"1"	1	10.3263673333799	1.66077292769014	2.70191857301296	1010.95525555555	64701.1363555556	8.70057393051251	"9"	"2012"	47.55974319	-93.03255611	3153918.91544325	2384920.87578067	"434.27"	"UMW"	"natural"	0.1091831676	218366.3352	5.41567000583156	6	1.17575484717837	45.053272	2.587519	91.7956	17.3392592592593	10.5833333333333	24.0840740740741	7.536	85	874	23	16.8	52.4	1.04	"brown"
"NLA12_MN-163-2012-1"	"NLA12_MN-163"	"0"	"5"	0	0	2.5	NA	0	0	0.0640678317580458	"6"	"2012"	45.47428943	-93.34520865	3122872.07239956	2153098.89435418	"278.98"	"UMW"	"natural"	1.413297998	1177748.33166667	21.6845977774171	2.5	1.94839326622738	24.262892	44.546576	75.9206	6.91740740740741	0.768518518518519	13.0555555555556	68.16	34	1268	107	7.57	235	13.58	"murky"
"NLA12_MN-167-2012-1"	"NLA12_MN-167"	"0"	"5"	0	0	2.3	NA	0	0	0.0223396778862714	"8"	"2012"	45.07766113	-94.8104013	2977312.39386968	2109018.74726939	"342.16"	"TPL"	"natural"	0.5722322125	438711.362916667	11.841521592051	2.3	1.31779672145111	7.012884	70.075708	93.0266533333333	15.0892592592593	8.54148148148148	21.6259259259259	48.8	23	1580	172	8.59	361	13.69	"murky"
"NLA12_MN-170-2012-1"	"NLA12_MN-170"	"0"	"2"	1	2.33959111759427	2.66285199750787	3.90120563876445	5960.75658503402	160940.427795918	6.93461963728977	"9"	"2012"	47.91117443	-90.48657814	3406549.72719321	2423994.8194042	"587.5"	"UMW"	"natural"	0.876231218	2044539.50866667	4.00476484848202	7	2.70954477725709	69.29982	0	92.1596666666667	17.2955555555556	10.55	24.03	5.512	34	396	32	7.98	33.5	1.14	"murky"
"NLA12_MN-171-2012-1"	"NLA12_MN-171"	"0"	"5"	0	0	1	NA	0	0	1.32378171745155e-13	"8"	"2012"	45.50796963	-96.51288831	2808051.9573387	2156842.15810544	"346.17"	"TPL"	"natural"	0.01121517679	3738.39226333333	153.274437599051	1	1.19587609606347	0	90.366492	94.34576	16.8414814814815	10.16	23.5118518518519	18.69333333	22	1960	72	18.83	1742	5.1	"murky"
"NLA12_MN-177-2012-1"	"NLA12_MN-177"	"0"	"5"	0	0	1	NA	0	0	0.0163588065734832	"8"	"2012"	44.2618758	-93.82457124	3075261.24724057	2018364.33750684	"310.05"	"UMW"	"natural"	0.1325696036	44189.8678666667	7.80043030057916	1	1.96959296324403	15.317668	70.409052	93.0266533333333	15.0892592592593	8.54148148148148	21.6259259259259	77.2	35	2358	243	14.09	234	10.24	"murky"
"NLA12_MN-180-2012-1"	"NLA12_MN-180"	"0"	"2"	1	1.75784144708919	2.80204670026087	4.58486898896995	0	102609.180167789	6.42402727609596	"9"	"2012"	45.85610163	-95.56327026	2902478.84985154	2195535.32611591	"415.35"	"UMW"	"natural"	0.4564690885	1110741.44868333	12.7388694462105	7.3	1.93588335239083	23.293608	41.324873	92.1596666666667	17.2955555555556	10.55	24.03	18.32	22	1401	40	12.01	343	5.44	"murky"
"NLA12_MN-181-2012-1"	"NLA12_MN-181"	"0"	"5"	0	0	1	NA	0	0	-2.17440729175296e-14	"9"	"2012"	47.24386707	-95.13155437	2945393.69723856	2349802.18721061	"443.16"	"UMW"	"natural"	0.4201730969	140057.698966667	4.86228176233494	1	1.11861062976576	67.22467	5.991189	92.1596666666667	17.2955555555556	10.55	24.03	2.592	22	941	49	9.3	205	0.88	"murky"
"NLA12_MN-R12-2012-1"	"NLA12_MN-R12"	"0"	"5"	0	0	2	NA	0	0	0.0221015939797083	"7"	"2012"	47.18720256	-95.18406203	2940174.61818897	2343502.50777786	"479.13"	"UMW"	"natural"	0.02695120376	17967.4691733333	4.07402958587851	2	1.07134671262729	74.590164	0	90.4968133333333	13.3214814814815	6.87037037037037	19.7614814814815	5.76	28	668	25	7.14	32.5	0.79	"brown"
"NLA12_MN-R13-2012-1"	"NLA12_MN-R13"	"0"	"2"	1	3.15485870132112	0.695521129918604	2.85198070414645	38.1878053030303	1031.07074318182	13.9856576013984	"7"	"2012"	47.04442303	-94.50397199	3007763.19680427	2327629.26477899	"428.22"	"UMW"	"natural"	0.02772434665	50827.9688583333	24.8662312540664	5.5	1.61727738587	88.250653	0	90.8524133333333	13.5137037037037	7.05444444444444	19.9618518518519	9.6	48	873	28	11.55	25	1.18	"brown"
"NLA12_MN-R14-2012-1"	"NLA12_MN-R14"	"0"	"1"	1	17.7654605987489	1.54097534735572	2.91120879873819	880292.278042858	880292.278042858	316.998613630464	"7"	"2012"	46.83201964	-92.69504592	3187428.62822411	2304016.45716499	"400.97"	"UMW"	"natural"	0.2579552452	1900270.30630667	12.3684247425128	22.1	1.13324315515696	44.767278	1.438646	91.2080133333333	13.7059259259259	7.23851851851852	20.1622222222222	14.64	33	519	30	9.79	191.5	2.47	"brown"
"NLA12_MO-108-2012-1"	"NLA12_MO-108"	"0"	"6"	0	0.601795217613176	0	4.15	0	0	2.41301041489618	"7"	"2012"	36.6598375	-91.8828209	3268046.46349229	1174205.31657153	"324.15"	"SAP"	"man-made"	0.2127235786	304903.795993333	20.1599657627627	4.3	1.44007698551481	38.300105	50.388248	72.2765466666667	16.6862962962963	10.0603703703704	23.3055555555556	2.192	11	300	20	4.05	153	1.02	"blue"
"NLA12_MO-109-2012-1"	"NLA12_MO-109"	"0"	"1"	1	16.0625181159357	1.84801565835051	4.44976800106616	44464.086984375	44464.086984375	29.2522297025037	"6"	"2012"	39.15347063	-91.87233538	3269086.98503258	1450985.51636518	"230.21"	"TPL"	"man-made"	0.316189063	843170.834666667	52.8263156855159	8	1.83955253928714	19.402985	68.010129	70.41388	12.3255555555556	5.91814814814815	18.712962962963	29.4	16	1068	67	7.45	218	6.6	"green"
"NLA12_MO-110-2012-1"	"NLA12_MO-110"	"0"	"1"	1	13.9829927910781	2.7746547814851	4.55883119188175	1662.91734270833	106426.709933333	17.9773800006653	"8"	"2012"	38.4288935	-91.48070368	3307946.06209161	1370549.12010166	"237.43"	"SAP"	"man-made"	0.3192801298	851413.679466667	12.9553937465792	8	2.09894166517687	76.305483	7.245431	64.87668	21.5637037037037	14.5266666666667	28.6122222222222	6.656	19	354	29	5.52	65.7	2.52	"blue"
"NLA12_MO-115-2012-1"	"NLA12_MO-115"	"0"	"2"	1	1.7914374415687	2.68500342298495	4.83676554585804	7098.43070502958	32863.1051158777	6.26752924515376	"7"	"2012"	40.08080659	-93.57644014	3099907.32032792	1553945.11406711	"241.13"	"TPL"	"man-made"	0.2665855087	577601.935516667	8.88908014082388	6.5	1.87024932881416	9.304975	53.171288	71.6669466666667	17.6574074074074	10.9537037037037	24.3588888888889	18.08	18	674	50	6.15	197.7	2.55	"green"
"NLA12_MO-117-2012-1"	"NLA12_MO-117"	"0"	"2"	1	1.79225019416388	1.64267072349046	3.87410463242083	0	0	7.77569760303101	"6"	"2012"	37.91098069	-90.63089462	3392238.84484956	1313060.95527642	"285.66"	"SAP"	"man-made"	0.01770425006	35408.50012	6.96442949094902	6	1.15770203855971	73.722628	0	72.03948	14.607037037037	8.10481481481482	21.0951851851852	1.192	14	245	10	3.68	157.8	1.69	"blue"
"NLA12_MO-119-2012-1"	"NLA12_MO-119"	"0"	"2"	1	0.511054503085685	0.521020051299747	2.5	0	0	0.699497596047243	"6"	"2012"	38.43441184	-93.877775	3069976.29376479	1371161.68155959	"230.87"	"TPL"	"man-made"	0.08855996022	88559.96022	5.77236016679262	3	2.23406563425755	1.408451	11.267605	71.32828	13.6088888888889	7.14814814814815	20.052962962963	4.336	13	326	27	3.86	878	4.18	"blue"
"NLA12_MO-120-2012-1"	"NLA12_MO-120"	"0"	"2"	1	0.763034737662363	0.609682506099951	2.5	0	1602.97359777778	1.10760610496995	"9"	"2012"	38.93934838	-91.28285684	3327574.02189516	1427214.44205275	"226.45"	"TPL"	"man-made"	0.04328028714	43280.28714	2.66171986399626	3	1.18974617433058	13.28125	60.9375	61.00064	22.9381481481481	15.7822222222222	30.1088888888889	46	28	1305	69	7.29	169.8	7.04	"murky"
"NLA12_MO-122-2012-1"	"NLA12_MO-122"	"0"	"2"	1	0.838991448977104	0.557916256103535	1.60143662678341	2438.95808173292	16970.0907550177	1.13561819249137	"8"	"2012"	40.14196149	-92.57464272	3199381.46211848	1560735.55686879	"282.99"	"TPL"	"man-made"	0.05282882156	54589.7822786667	22.3514369324756	3.1	1.42555745892373	8.003049	65.54878	60.2623466666667	22.632962962963	15.4785185185185	29.7992592592593	86.4	22	2289	235	10.57	205	9.98	"murky"
"NLA12_MO-123-2012-1"	"NLA12_MO-123"	"0"	"6"	0	0.525356953992599	0	2.5	0	919.511639259259	0.787585772908385	"8"	"2012"	38.62966176	-92.60391967	3196475.10825557	1392835.70512988	"250.37"	"TPL"	"man-made"	0.02482681426	24826.81426	18.0530624666945	3	1.2176773574241	7.429719	84.337349	62.5331066666667	22.1	15.0037037037037	29.2077777777778	56.66666667	25	1295	135	9.67	163.8	8.94	"murky"
"NLA12_MO-126-2012-1"	"NLA12_MO-126"	"0"	"6"	0	0.246774193548386	0	1.25	0	0	0.0858971106980709	"8"	"2012"	40.23250489	-92.69885469	3187050.50662765	1570789.33600349	"226.99"	"TPL"	"natural"	0.06089044728	30445.22364	6.47392196232854	1.5	1.46303987551519	0	54.79452	60.48248	22.5692592592593	15.4211111111111	29.7288888888889	117.6666667	30	2233	392	12.98	668	25.09	"murky"
"NLA12_MS-112-2012-1"	"NLA12_MS-112"	"0"	"2"	1	0.251963056098099	0.575362825557755	1.5	0	0	0.173066599000232	"7"	"2012"	33.59308863	-88.51092696	3602343.54302954	833971.045448368	"63.75"	"CPL"	"man-made"	0.02959573404	19730.48936	7.32875909031686	2	1.50892084273641	55.186722	0	120.094586666667	22.8162962962963	16.4092592592593	29.2233333333333	6.348	23	506	37	7.09	34.8	2.53	"murky"
"NLA12_MS-113-2012-1"	"NLA12_MS-113"	"0"	"2"	1	0.910535804925011	3.64019701988248	6.25	0	0	2.36921934283084	"7"	"2012"	34.65376674	-88.72219988	3581416.40923132	951626.371714513	"161.23"	"CPL"	"man-made"	0.637276088	1380764.85733333	6.71529993511284	6.5	2.43370138374237	51.398527	0.883281	120.18264	22.9385185185185	16.5411111111111	29.3359259259259	3.552	8	270	20	3.47	47.1	1.34	"blue"
"NLA12_MS-116-2012-1"	"NLA12_MS-116"	"0"	NA	0	NA	NA	NA	NA	NA	0.76430690823475	"6"	"2012"	34.0051522	-89.76398489	3478186.97501958	879676.62764052	"100.53"	"CPL"	"man-made"	0.2367721306	NA	4.92625544109298	NA	1.81360555931317	48.533951	5.169753	117.3988	17.1433333333333	10.7918518518519	23.5022222222222	3.944	2	396	22	4.78	30.4	1.57	"blue"
"NLA12_MS-119-2012-1"	"NLA12_MS-119"	"0"	"6"	0	1.62004355716879	0	3.08028917499643	0	17213.0237307424	11.8858641348202	"6"	"2012"	32.9204524	-90.01403557	3453400.48057997	759369.606961881	"90.21"	"CPL"	"man-made"	0.08523870462	161953.538778	5.31096759520294	5.7	1.31646008632368	9.343936	60.039762	117.138026666667	17.3462962962963	10.9948148148148	23.7037037037037	23.04	19	990	45	6.95	27.9	8.12	"green"
"NLA12_MS-125-2012-1"	"NLA12_MS-125"	"0"	"5"	0	0	0.5	NA	0	0	0.02989917978308	"7"	"2012"	32.3095501	-89.02325769	3551591.3310254	691621.988023938	"96.22"	"CPL"	"man-made"	0.01917795647	3196.32607833333	NA	0.5	1.13820896286792	4.587156	10.091743	120.05056	22.7551851851852	16.3433333333333	29.167037037037	217.6	43	6188	1689	9.61	295	13.13	"murky"
"NLA12_MS-126-2012-1"	"NLA12_MS-126"	"0"	"3"	1	3.06999999999999	0	0.5	0	0	0.813937985141164	"7"	"2012"	30.82268187	-89.77545127	3477050.43714976	526759.118219324	"21.56"	"CPL"	"man-made"	0.05039237383	33594.9158866667	218.64022331941	2	2.55809788289972	5.040027	46.634537	119.170026666667	22.3151851851852	15.9107407407407	28.7181481481481	27.2	35	760	82	7.69	60.4	5	"murky"
"NLA12_MS-128-2012-1"	"NLA12_MS-128"	"0"	"2"	1	0.67368471423125	2.83327327114204	4.6073189836385	0	0	1.71525888277334	"7"	"2012"	34.31385713	-88.59472024	3594043.91440457	913919.805760525	"123.47"	"CPL"	"man-made"	0.07809251811	150978.868346	5.07090824437102	5.8	1.85073838485203	50.454545	0	120.138613333333	22.8774074074074	16.4751851851852	29.2796296296296	8.576	10	456	20	5.77	112.2	2.14	"blue"
"NLA12_MS-R03-2012-1"	"NLA12_MS-R03"	"0"	"6"	0	2.02407548972766	0	3.36866414906855	0	17772.5362397119	6.43585110315698	"6"	"2012"	33.42343029	-89.93919674	3460819.31488753	815153.63902114	"88.97"	"CPL"	"man-made"	0.0690996209	103649.43135	34.7107513858101	4.5	1.87386065542347	79.249531	1.388368	117.268413333333	17.2448148148148	10.8933333333333	23.602962962963	55.84	26	1226	66	7.47	31.5	21.78	"murky"
"NLA12_MT-119-2012-1"	"NLA12_MT-119"	"0"	"5"	0	0	1	NA	0	0	0.00479330407938292	"8"	"2012"	48.41240242	-110.0578148	1457561.53244364	2479728.09793908	"810.05"	"NPL"	"man-made"	0.1871955896	62398.5298666667	12418.2453835178	1	3.23859510126209	0.097911	73.170881	41.9692666666667	14.7688888888889	6.68037037037037	22.8348148148148	143.6	64	4175	390	31.4	3830	29.93	"murky"
"NLA12_MT-120-2012-1"	"NLA12_MT-120"	"0"	"4"	1	0.599855422297516	2.38766508599735	2.38766508599735	0	0	0.230301269428306	"8"	"2012"	48.6294753	-114.3920285	1024385.52383457	2503866.6990926	"1727.34"	"WMT"	"natural"	0.07457619833	87005.5647183333	59.1341518759661	3.5	1.34205043323603	86.979592	0	43.4932666666667	14	6.03888888888889	21.9414814814815	1.03	10	168	12	1.53	144.6	0.17	"blue"
"NLA12_MT-124-2012-1"	"NLA12_MT-124"	"0"	"2"	1	2.22789554291274	9.11827288235683	11.3790447284291	0	0	6.85070910655903	"8"	"2012"	46.11821631	-113.37464	1126096.98915823	2224669.6526292	"1847.62"	"WMT"	"man-made"	1.523346087	6347275.3625	51.6900993236628	12.5	1.61069552865464	79.778492	0	46.28388	12.3822222222222	4.68185185185185	20.0688888888889	0.742	12	41	16	1.13	180.1	0.29	"blue"
"NLA12_MT-126-2012-1"	"NLA12_MT-126"	"0"	"5"	0	0	1	NA	0	0	0.00283227624914427	"6"	"2012"	48.98589819	-104.3737458	2025004.97714073	2543503.06653577	"679.33"	"NPL"	"man-made"	0.4117842821	137261.427366667	47.9501140896523	1	1.52163242264456	0.031907	58.443867	45.3000533333333	6.15740740740741	-0.797037037037037	13.1111111111111	1.572	38	3195	355	35.26	6720	0.73	"murky"
"NLA12_MT-135-2012-1"	"NLA12_MT-135"	"0"	"1"	1	1.24651517841196	0.993410489796281	1.48310770285665	0	668.039398367348	2.99223932862754	"8"	"2012"	48.02656863	-109.6237599	1500921.94176015	2436825.46784714	"1128.79"	"NPL"	"man-made"	0.09820179156	229137.51364	1229.5933859556	7	1.3252666030571	14.735587	0.134163	42.4467866666667	14.6066666666667	6.54777777777778	22.6437037037037	231.12	38	3344	343	9.86	553	32.31	"murky"
"NLA12_MT-136-2012-1"	"NLA12_MT-136"	"0"	"1"	1	7.46169612967816	13.441701057132	14.521996817952	0	0	178.697502638221	"8"	"2012"	48.95316293	-114.3227227	1031314.75561652	2539862.606174	"1222.86"	"WMT"	"natural"	6.844517646	68445176.46	20.4513604049026	30	2.09842035869512	48.983816	0	43.66768	13.8988888888889	5.95407407407407	21.8244444444444	0.684	8	113	10	0.68	112.7	0.23	"blue"
"NLA12_MT-138-2012-1"	"NLA12_MT-138"	"0"	"2"	1	0.356702435945188	2.52673232643566	3.1	0	0	0.0501567527389801	"6"	"2012"	47.76171554	-108.4328294	1619869.16159985	2407376.91285165	"912.18"	"NPL"	"man-made"	0.0434004528	46293.81632	85.7479524325528	3.2	1.42261376412628	0	0	44.6396533333333	5.50740740740741	-1.38037037037037	12.3944444444444	11.296	18	883	78	8.88	2510	4.46	"green"
"NLA12_MT-140-2012-1"	"NLA12_MT-140"	"0"	"1"	1	7.27412260941815	3.51626411673829	4.23439868321168	0	0	71.1439150663245	"8"	"2012"	47.05943881	-113.9378325	1069794.93691035	2329298.59688704	"2099.84"	"WMT"	"natural"	0.1792613315	1045691.10041667	5.5578077572335	17.5	1.23885489649003	57.36224	0	44.8885733333333	13.1911111111111	5.36037037037037	21.0051851851852	0.338	3	29	8	0.69	4.93	0.04	"blue"
"NLA12_MT-142-2012-1"	"NLA12_MT-142"	"0"	"5"	0	0	1	NA	0	0	-0.00508425257920624	"6"	"2012"	48.4922034	-104.3108863	2031275.2491619	2488601.89619402	"590.91"	"NPL"	"natural"	0.5844614936	194820.497866667	1997.50251644485	1	2.31677977152437	0.036849	58.267119	45.5642133333333	6.41740740740741	-0.563703703703703	13.3977777777778	2.224	85	1901	103	24.64	2550	1.76	"murky"
"NLA12_MT-143-2012-1"	"NLA12_MT-143"	"0"	"1"	1	3.00922397208373	2.76788107069128	NA	0	0	2.57187857512662	"7"	"2012"	48.62106688	-113.1088007	1152670.97375621	2502931.66200558	"1408.26"	"NPL"	"natural"	0.1911884624	382376.9248	10.2480037753763	6	1.05566397879752	0	0	46.45152	8.37444444444444	1.16740740740741	15.5766666666667	0.63	20	1314	29	15.79	860	0.52	"blue"
"NLA12_MT-144-2012-1"	"NLA12_MT-144"	"0"	"5"	0	0	3	NA	0	0	0.0481046199496657	"8"	"2012"	46.31276308	-110.0325058	1460089.91793627	2246294.60153411	"1500.03"	"NPL"	"man-made"	1.253618461	1253618.461	21.2153044734581	3	1.56808790951022	4.277351	0.480525	44.5397466666667	13.3933333333333	5.53	21.2392592592593	5	13	601	91	5.25	783	3.77	"green"
"NLA12_MT-151-2012-1"	"NLA12_MT-151"	"0"	"5"	0	0	1	NA	0	31679.0654533333	0.0238815263550614	"8"	"2012"	48.38062147	-110.9852659	1364899.13336839	2476194.11890066	"913.5"	"NPL"	"man-made"	0.09503719636	31679.0654533333	1371.49855748845	1	2.05079088010568	0	97.458347	42.6212	14.5055555555556	6.46296296296296	22.5266666666667	57.6	58	3550	738	27.07	372	9.55	"murky"
"NLA12_MT-152-2012-1"	"NLA12_MT-152"	"0"	"1"	1	7.25523211049593	8.07887875441928	NA	0	238.61945856	30.9779347458504	"7"	"2012"	45.57835886	-113.0032413	1163222.63025198	2164665.38551595	"2675.93"	"WMT"	"natural"	0.1118528712	466053.63	17.597224330633	12.5	1.28186852489466	45.861911	0	47.33036	11.7755555555556	4.17296296296296	19.3666666666667	1.204	8	249	11	1.36	19.73	0.26	"blue"
"NLA12_MT-156-2012-1"	"NLA12_MT-156"	"0"	"1"	1	4.09697477607807	5.75364539505449	7.55557916988777	0	0	11.1540726979253	"7"	"2012"	46.6246241	-110.7383363	1389571.83540629	2280961.21983933	"1672.89"	"NPL"	"man-made"	1.507199749	5777599.03783333	123.944804700916	11.5	2.44839647241994	47.572338	0.628234	47.3726933333333	11.0885185185185	3.56148148148148	18.6048148148148	1.346666667	9	160	28	2.13	319	0.88	"blue"
"NLA12_MT-160-2012-1"	"NLA12_MT-160"	"0"	"5"	0	0	3	NA	0	0	0.30771850459495	"7"	"2012"	46.04062349	-110.6921749	1394184.04857716	2216044.98799556	"1556.15"	"NPL"	"man-made"	0.966656787	966656.787	86.9641598899189	3	1.8994169684195	4.409828	5.917242	47.3726933333333	11.0885185185185	3.56148148148148	18.6048148148148	30.312	19	930	74	9.14	712	1	"green"
"NLA12_MT-162-2012-1"	"NLA12_MT-162"	"0"	"1"	1	5.42452858304686	9.75621092757734	NA	0	0	35.9420980400803	"9"	"2012"	45.0394762	-109.7724842	1486065.42895061	2104775.14442267	"2680.53"	"WMT"	"natural"	0.276735667	2001721.32463333	72.4785489680217	21.7	1.7905274058689	10.08705	0	36.2136266666667	15.7433333333333	7.40666666666667	24.0637037037037	1.624	9	83	8	0.68	5.45	0.32	"blue"
"NLA12_MT-164-2012-1"	"NLA12_MT-164"	"0"	"1"	1	15.8708774114319	6.57659441127804	7.56636763052398	0	591538.996992	487.960780053371	"8"	"2012"	48.16778753	-114.3675211	1026835.79545603	2452527.90979288	"1007.13"	"WMT"	"natural"	0.9242796828	9242796.828	9.8950569364875	30	1.72608150496779	58.856524	1.289116	43.3188533333333	14.1011111111111	6.1237037037037	22.0585185185185	1.782	1	901	10	12.69	1084	0.65	"blue"
"NLA12_MT-177-2012-1"	"NLA12_MT-177"	"0"	"5"	0	0	1.5	NA	0	0	6.05498425975975e-14	"9"	"2012"	47.87668819	-107.1252315	1750428.9635425	2420160.35442053	"758.1"	"NPL"	"man-made"	0.1376857492	68842.8746	314.764888388088	1.5	2.0086778303944	0.17444	0	39.8915466666667	15.1477777777778	6.96666666666667	23.3081481481481	2.197333333	20	1353	46	16.64	9379	1.94	"green"
"NLA12_NC-107-2012-1"	"NLA12_NC-107"	"0"	"3"	1	3.88928571428572	0	0.5	0	0	0.995459241013899	"5"	"2012"	35.34715726	-78.62163532	4578622.27140008	1028551.52352996	"54.1"	"CPL"	"man-made"	0.01467698529	9784.65686	6.9905362661844	2	1.08038311695674	12.280702	35.964912	92.7370933333333	12.4859259259259	6.01148148148148	18.9351851851852	31.2	20	658	26	6.73	52	1.24	"blue"
"NLA12_NC-108-2012-1"	"NLA12_NC-108"	"0"	"1"	1	10.7142172248565	2.62289255721587	4.86149191103726	0	3202.00750836734	39.8754907419662	"6"	"2012"	35.72677802	-82.08422324	4237576.0178162	1070670.61464	"427.5"	"SAP"	"man-made"	0.6973260796	2603350.69717333	85.1734910567615	11.2	1.90374776199007	96.272333	0.131832	95.78848	13.3755555555556	6.89444444444444	19.8351851851852	2.034285714	1	94	26	1.05	24.6	0.75	"blue"
"NLA12_NC-109-2012-1"	"NLA12_NC-109"	"0"	"2"	1	2.78494657363871	3.06971221364538	4.64095742117174	0	1.72011812579381	13.1686995834098	"6"	"2012"	35.14832536	-82.7166084	4175192.91385466	1006492.09481731	"877.99"	"SAP"	"man-made"	0.3385708507	914141.29689	8.42393886769901	8.1	2.48339038301765	53.613127	0.631114	95.7850933333333	13.5859259259259	7.10185185185185	20.0492592592593	2.05	10	115	12	1.52	19.82	0.81	"blue"
"NLA12_NC-114-2012-1"	"NLA12_NC-114"	"0"	"3"	1	1.39322111709655	0	0.5	0	0	0.839982684468609	"8"	"2012"	35.85874627	-78.66155303	4574695.89675233	1085313.17343582	"76.12"	"SAP"	"man-made"	0.1505354221	180642.50652	145.927143052431	3.6	1.48226317977309	12.409865	0.294985	121.42724	21.3833333333333	15.2485185185185	27.5225925925926	56.26666667	30	878	116	4.06	40.8	20.96	"murky"
"NLA12_NC-115-2012-1"	"NLA12_NC-115"	"0"	"3"	1	2.20263157894738	0	0.5	0	0	0.497537397415625	"8"	"2012"	35.22405538	-78.81547137	4559555.02800424	1014893.88524732	"46.06"	"CPL"	"man-made"	0.0670610483	42471.9972566667	49.4415122060187	1.9	1.4421038420983	30.456026	17.372421	118.71452	20.82	14.5718518518519	27.0659259259259	13.22666667	140	788	58	17.38	53.2	1.67	"murky"
"NLA12_NC-116-2012-1"	"NLA12_NC-116"	"0"	"5"	0	0	2.4	NA	0	0	0.052213902237525	"6"	"2012"	36.12929344	-79.83690419	4459029.64466788	1115332.78724214	"251.63"	"SAP"	"man-made"	0.02485656632	19885.253056	65.427377562607	2.4	1.38927144663966	33.314886	0	95.7817066666667	13.7962962962963	7.30925925925926	20.2633333333333	24.96	28	490	66	5.18	77.6	6.9	"murky"
"NLA12_NC-124-2012-1"	"NLA12_NC-124"	"0"	"6"	0	1.02338784279788	0	2.92419524682914	0	3972.26546328922	5.46225906041211	"8"	"2012"	35.11601421	-80.26303923	4417067.06335165	1002907.39900782	"117.74"	"SAP"	"man-made"	0.06156235635	94395.61307	38.7558276568386	4.6	1.47380952385957	55.978876	22.331196	118.413106666667	20.7574074074074	14.4966666666667	27.0151851851852	92.016	28	1623	140	10.55	151.6	8.32	"murky"
"NLA12_NC-127-2012-1"	"NLA12_NC-127"	"0"	"2"	1	1.25157738403161	0.909518892199196	4.53155268819272	0	0	7.81882182910143	"8"	"2012"	35.21458872	-79.40360361	4501683.39766783	1013843.61047626	"118.74"	"CPL"	"man-made"	0.2541206444	508241.2888	19.9393476773143	6	1.87064612266083	29.467141	2.344583	118.111693333333	20.6948148148148	14.4214814814815	26.9644444444444	7.725714286	22	294	19	3.38	32.3	1.2	"brown"
"NLA12_NC-134-2012-1"	"NLA12_NC-134"	"0"	"5"	0	0	3.8	NA	0	0	0.00194568148008958	"8"	"2012"	35.71052114	-78.15717765	4624297.67604646	1068866.85212981	"43.83"	"SAP"	"man-made"	3.098431335	3924679.691	132.457313613533	3.8	3.06147766223679	42.397003	32.868067	122.030066666667	21.5085185185185	15.3988888888889	27.6240740740741	25.44	22	756	45	7.13	78.5	5.16	"murky"
"NLA12_ND-115-2012-1"	"NLA12_ND-115"	"0"	"1"	1	3.28622479947862	2.04960913161619	2.70513170383278	0	0	6.62389102121766	"5"	"2012"	46.82604195	-100.6342083	2397799.9810379	2303351.93227614	"523.43"	"NPL"	"man-made"	0.03873222845	103285.942533333	405.964169401434	8	1.92085349849215	0.017171	54.198385	23.8743066666667	0.424074074074074	-6.01740740740741	6.87148148148148	7.48	28	1509	70	15.66	2790	1.6	"murky"
"NLA12_ND-118-2012-1"	"NLA12_ND-118"	"0"	"4"	1	0.563490502035283	3.5	3.5	0	0	0.446924800871718	"6"	"2012"	46.36786408	-99.39845029	2520883.43787837	2252419.51660047	"599.05"	"NPL"	"natural"	0.239001928	318669.237333333	61.0262894313528	4	1.78014158093147	0.055535	47.593484	30.6899733333333	3.87074074074074	-2.86074074074074	10.6162962962963	1.76	25	2715	230	21.51	4420	1.66	"murky"
"NLA12_ND-119-2012-1"	"NLA12_ND-119"	"0"	"5"	0	0	1.6	NA	0	0	-0.000183902368521927	"6"	"2012"	47.73683911	-100.4387591	2417270.87326064	2404611.01594979	"517"	"TPL"	"natural"	0.3761191787	200596.895306667	7.22404004142557	1.6	1.0796685612582	0	40.57635	38.8332133333333	7.40962962962963	0.49925925925926	14.3418518518519	11.64	22	2508	840	29.36	5520	3.05	"murky"
