"","siteid_07","sampling_event","visit_no","day","month","year","lat","lon","state","EPA_reg","ECO9","HUC2","HUC8","lake_origin","area_km2","perim_km","elevation_m","depthmax_m","SLD","WGT","secchi_m","clear_to_bottom","basinarea_km2","pct_forest","pct_agric","chla_ugL","color_PCU","NTL_ugL","PTL_ugL","NA_mgL","DOC_mgL","cond_uScm","turb_NTU","nutrient_color","siteid_12","UID","WALA_ratio","site_id","sampled_depthmax_m","resampled","Julian.day","precip_5","avgtemp_5","mintemp_5","maxtemp_5","precip_4","avgtemp_4","mintemp_4","maxtemp_4","precip_3","avgtemp_3","mintemp_3","maxtemp_3","precip_2","avgtemp_2","mintemp_2","maxtemp_2","precip_1","avgtemp_1","mintemp_1","maxtemp_1","RelO207","VolT07","SedArea","VoltoSedArea","HypoThick","hypox07","anox07"
"939","NLA06608-1041","NLA06608-1041-2007-1",1,16,8,2007,47.72869709,-119.5926045,"WA","region_10","XER",17,17020012,"natural",0.751873962,5.935974749,559.27,19.5,1.93114369385946,7.363183584,3.53,0,131.0381668,0,38.1,3.312,7,1878,190,796.7,18.41,4217,1.11,"green",NA,NA,174.282091710472,"NLA06608-1041",19,0,228,44.958,13.0881481481481,6.47481481481482,19.6744444444444,34.7218,14.7574074074074,7.85185185185185,21.6430555555556,31.8685333333333,16.3987654320988,9.37283950617284,23.4055555555556,27.8976666666667,18.0685185185185,10.8685185185185,25.2398148148148,22.0472,18.6333333333333,11.2518518518519,25.9888888888889,97.5532791343002,7.4232421875,133396.707953451,2.66465775984657,8,"1","1"
"941","NLA06608-1045","NLA06608-1045-2007-1",1,29,8,2007,42.49353258,-77.14037466,"NY","region_2","NAP",4,4140201,"natural",45.64910063,91.32945468,217.44,49.6,3.81320206666904,8.418311244,7.3,0,450.6713375,42.6,31.5,1.256,4,236,6,12.03,2.65,300.5,1.5,"blue","NLA12_NY-0101",NA,9.87251295820327,"NLA06608-1045",26,1,241,86.26856,15.3403703703704,8.92592592592593,21.7325925925926,77.2287,17.8282407407407,11.1217592592593,24.5069444444444,86.7156,19.2895061728395,12.866049382716,25.6759259259259,93.1164,19.5731481481481,13.4101851851852,25.6805555555556,66.5988,19.8685185185185,13.5981481481481,26.0833333333333,23.4200507939483,8.90100136549841,11412540.6189918,4.33323253779889,13,"0","0"
"950","NLA06608-1057","NLA06608-1057-2007-1",1,14,8,2007,47.26690206,-121.094003,"WA","region_10","WMT",17,17030001,"natural",18.16322738,32.41577789,678.81,20.3,2.14563085583074,8.741017273,4.89,0,523.9060946,66.8,0,0.149,3,28,1,0.854,0.92,47.27,0.555,"blue",NA,NA,28.8443283585651,"NLA06608-1057",20,0,226,46.50232,12.9266666666667,6.34444444444444,19.4811111111111,35.3271666666667,14.587037037037,7.70648148148148,21.4467592592593,32.2749333333333,16.2703703703704,9.24938271604938,23.2722222222222,28.7274,17.9611111111111,10.7907407407407,25.1027777777778,22.6568,18.8111111111111,11.4148148148148,26.1777777777778,18.9239427769662,7.9,45409.6392191585,0.333321802968228,1,"0","0"
"951","NLA06608-1058","NLA06608-1058-2007-1",1,5,9,2007,42.36491565,-122.2142097,"OR","region_10","WMT",18,18010203,"natural",4.771466455,11.28956834,1510.93,16.4,1.45796288160192,4.40366347,6.45,0,100.202521,86.8,0,0.8,3,171,1,1.307,2.18,31.35,0.559,"blue",NA,NA,21.0003616173385,"NLA06608-1058",16,0,248,25.6252133333333,14.9514814814815,6.79925925925926,23.1122222222222,20.08505,16.6143518518519,8.18611111111111,25.0430555555556,18.2823555555556,18.0074074074074,9.43086419753086,26.5888888888889,14.6007666666667,18.9092592592593,10.1712962962963,27.6759259259259,17.0603333333333,17.462962962963,8.73148148148148,26.2407407407407,55.1539220113148,9.11111111111111,167761.004129868,0.999915733865882,3,"1","0"
"959","NLA06608-1073","NLA06608-1073-2007-1",1,13,8,2007,45.22936379,-117.2723703,"OR","region_10","WMT",17,17060105,"natural",0.243012032,3.086864133,2393.93,29,1.76643920138105,10.83066738,10.3,0,9.592514295,23.5,0,0.338,5,68,3,0.354,1.22,59.04,0.891,"blue",NA,NA,39.4734129666469,"NLA06608-1073",28.5,0,225,31.5586533333333,13.3244444444444,5.51444444444444,21.1392592592593,25.3513166666667,14.975,6.84444444444444,23.1046296296296,20.3820888888889,16.837037037037,8.44074074074074,25.2228395061728,17.145,18.6814814814815,10.0981481481481,27.262037037037,12.9709333333333,19.7333333333333,10.962962962963,28.5277777777778,-13.676864547281,6.92775551300022,102931.852643812,6.13454275677037,18.5,"0","0"
"970","NLA06608-1102","NLA06608-1102-2007-1",1,16,7,2007,48.04272711,-91.80243774,"MN","region_5","UMW",9,9030001,"natural",0.117956182,1.634214872,422.34,13.4,1.3422823295955,432.3955559,3.95,0,0.438064855,70.8,0,2.104,4,230,4,0.797,4.97,24.94,0.83,"blue",NA,NA,3.71379310157733,"NLA06608-1102",11,0,197,65.75044,9.17185185185185,2.93222222222222,15.4337037037037,71.17715,12.8398148148148,6.36527777777778,19.3421296296296,75.4746888888889,16.1783950617284,9.55185185185185,22.8314814814815,78.1812,18.9574074074074,12.3777777777778,25.5648148148148,71.8312,20.562962962963,14.0259259259259,27.1259259259259,93.1801108145215,6.34333333333333,8787.72610948477,0.998392553971392,3,"1","1"
"990","NLA06608-1130","NLA06608-1130-2007-1",1,21,8,2007,42.61644253,-85.20168529,"MI","region_5","UMW",4,4050007,"natural",1.775011901,14.54438146,241.34,9.4,3.07956723118473,3.743461174,1.08,0,1043.763883,16.5,62.5,23.68,14,634,65,9.399,4.8,555,6.39,"green","NLA12_MI-109",NA,588.032047791887,"NLA06608-1130",9,1,233,69.2285466666667,15.0192592592593,8.28185185185185,21.7318518518519,68.2117,17.6398148148148,10.6912037037037,24.5712962962963,70.0278,19.4333333333333,12.5049382716049,26.329012345679,72.3519,20.0888888888889,13.3425925925926,26.7990740740741,88.6206,20.3111111111111,13.8111111111111,26.7944444444444,97.6444631563354,11,21915.2979128723,0.333309442259025,1,"1","1"
"992","NLA06608-1131","NLA06608-1131-2007-1",1,26,6,2007,41.67158213,-85.0498935,"IN","region_5","UMW",4,4050001,"natural",2.407806756,9.074938991,300.35,25.9,1.6497873440145,2.451426407,1.68,0,26.06754629,3.7,30.4,6.192,9,504,1,31.37,6.76,444.2,3.53,"blue",NA,NA,10.8262617940756,"NLA06608-1131",24.5,0,177,78.0304933333333,10.222962962963,4.13703703703704,16.32,80.14335,14.1953703703704,7.74074074074074,20.6638888888889,77.5123333333333,16.4802469135802,9.86296296296296,23.1333333333333,64.3382,19.9537037037037,13.0805555555556,26.8583333333333,78.1304,21.8407407407407,15.1555555555556,28.5333333333333,65.8040616954443,7.1139392,627017.243325329,4.16503600384539,12.5,"1","1"
"1001","NLA06608-1150","NLA06608-1150-2007-1",1,19,7,2007,48.1652,-92.1073,"MN","region_5","UMW",9,9030001,"natural",0.44463942,3.445865749,377.78,5.2,1.45777144795609,285.5891281,2.35,0,2.203066385,73.5,0,3.792,10,500,11,1.37,8.29,59.14,1.78,"blue",NA,NA,4.95472575283586,"NLA06608-1150",4,0,200,66.30416,9.87074074074074,3.60111111111111,16.1625925925926,71.17715,13.3800925925926,6.87361111111111,19.9143518518519,75.2884222222222,16.7228395061728,10.0907407407407,23.3796296296296,77.0763,19.287962962963,12.7194444444444,25.8842592592593,68.2498,20.7518518518518,14.187037037037,27.337037037037,34.5574174833475,20.26,27791.5345019356,0.333314493640315,1,"0","0"
"1003","NLA06608-1153","NLA06608-1153-2007-1",1,19,7,2007,48.57775125,-113.9310021,"MT","region_8","WMT",17,17010207,"natural",27.92637856,35.18925172,961,49.3,1.87844199745221,1.69454268,13.74,0,447.5567935,65.8,0,0.254,6,224,3,0.462,0.96,104.8,0.358,"blue",NA,NA,16.0263097679644,"NLA06608-1153",44,0,200,51.8430933333333,9.85074074074074,2.69888888888889,16.9811111111111,56.9425666666667,12.0592592592593,4.68472222222222,19.4013888888889,62.6025333333333,14.5543209876543,6.91913580246914,22.1401234567901,52.0784666666667,17.2851851851852,9.32314814814815,25.1916666666667,32.8168,20.3777777777778,11.9222222222222,28.7777777777778,11.0328531956353,7.12946527474741,13863725.2568897,10.3322082618521,31,"0","0"
"1006","NLA06608-1162","NLA06608-1162-2007-1",1,6,9,2007,44.43080897,-83.92048752,"MI","region_5","UMW",4,4070007,"natural",1.055832754,7.786962238,273.24,15,2.13779260953731,33.17025852,3.45,0,14.00333856,28.5,2.5,3.083,10,541,8,2.979,9.26,279,0.851,"blue","NLA12_MI-103",NA,13.2628377997828,"NLA06608-1162",14.6,1,249,71.5264,16.6451851851852,9.84259259259259,23.4266666666667,71.67245,18.7787037037037,11.8657407407407,25.6708333333333,75.1924666666667,19.8012345679012,13.0234567901235,26.5425925925926,81.0133,19.8851851851852,13.3055555555556,26.437962962963,97.9424,19.6666666666667,13.2666666666667,26.0555555555556,97.6354710070201,7.55189048833819,155382.875771487,1.86607498147258,5.6,"1","1"
"1008","NLA06608-1163","NLA06608-1163-2007-1",1,2,7,2007,40.91152674,-86.33837152,"IN","region_5","UMW",5,5120106,"natural",0.16745379,1.931985893,241.97,11.4,1.33183838704172,16.39880261,2.8,0,1.741474157,10.6,61,4.005,10,778,11,5.712,10.23,279.1,1.7,"blue",NA,NA,10.3997297224506,"NLA06608-1163",11,0,183,77.2854266666667,11.197037037037,5.01481481481481,17.3896296296296,80.2364833333333,15.1388888888889,8.63611111111111,21.6564814814815,76.4935111111111,17.362962962963,10.712962962963,24.0475308641975,65.0832666666667,20.7444444444444,13.8777777777778,27.6351851851852,83.1257333333333,22.2703703703704,15.6666666666667,28.8703703703704,99.2147619676347,7.6171875,22167.7684114468,1.33182252156222,4,"1","1"
"1010","NLA06608-1166","NLA06608-1166-2007-1",1,14,8,2007,46.00218518,-89.61298609,"WI","region_5","UMW",7,7050002,"natural",0.358804714,2.201800109,502.08,17.7,1.03691674235287,7.527925891,7.25,0,4.936849886,72.6,0,1.148,3,197,1,0.295,2.05,13.92,0.678,"blue",NA,NA,13.7591555890205,"NLA06608-1166",17,0,226,79.4850666666667,14.517037037037,7.90814814814815,21.1255555555556,84.1713666666667,17.1777777777778,10.4277777777778,23.9199074074074,90.5989777777778,19.2938271604938,12.5345679012346,26.0339506172839,100.274966666667,20.3296296296296,13.7046296296296,26.9259259259259,123.714933333333,20.5481481481482,14.1592592592593,26.9074074074074,19.2764585027562,7.9671875,19889.7377066164,1.33164959319248,4,"0","0"
"1011","NLA06608-1167","NLA06608-1167-2007-1",1,20,9,2007,42.12121846,-84.32304093,"MI","region_5","UMW",4,4100002,"natural",2.328622654,9.266729094,294.94,15.5,1.71305763889545,33.17025852,4.4,0,5.923598128,19.7,16.3,2.624,4,461,5,10.15,3.83,429.5,1.92,"blue",NA,NA,2.5438205360687,"NLA06608-1167",15,0,263,71.1470933333333,17.6822222222222,10.8122222222222,24.5311111111111,73.2430166666667,19.037962962963,12.2027777777778,25.8393518518519,75.8641555555556,19.3432098765432,12.6604938271605,25.9895061728395,85.7546333333333,19.0814814814815,12.5537037037037,25.5824074074074,82.8886666666667,17.8518518518519,11.2962962962963,24.3703703703704,96.147668237578,12.0375,41404.0187796721,0.666565505656276,2,"1","1"
"1012","NLA06608-1170","NLA06608-1170-2007-1",1,18,7,2007,41.18833129,-111.3838226,"UT","region_8","WMT",16,16020101,"man-made",1.438261351,13.22884189,1830,39,3.11170192623759,4.975432594,5.35,0,318.6738627,48.6,0,1.22,7,240,6,9.224,2.61,417.8,1.6,"blue",NA,NA,221.568814651406,"NLA06608-1170",38,0,199,19.02968,13.0788888888889,5.17,20.9955555555556,18.0932666666667,15.2236111111111,7.07824074074074,23.3740740740741,16.6990888888889,17.6395061728395,9.23518518518519,26.0438271604938,15.3416,20.2777777777778,11.5944444444444,28.9611111111111,17.8308,22.7777777777778,14.0888888888889,31.4666666666667,44.5827136541399,7.5935296,623497.141248017,8.32022214272745,25,"0","0"
"1015","NLA06608-1174","NLA06608-1174-2007-1",1,15,8,2007,45.33667139,-70.66748588,"ME","region_1","NAP",1,1030002,"natural",2.727759227,23.28120235,385.45,26,3.97646767863144,68.10333034,3.27,0,166.5280659,84.4,0.1,2.76,28,298,4,1.587,6.07,39.99,0.629,"brown","NLA12_ME-103",NA,61.0494006405207,"NLA06608-1174",25.5,1,227,103.527013333333,11.1877777777778,4.97444444444444,17.3833333333333,94.6996666666667,13.9643518518519,7.58333333333333,20.325,87.1389333333333,16.2030864197531,9.75864197530864,22.6283950617284,91.0844,17.5046296296296,11.1935185185185,23.787037037037,97.79,17.8055555555556,11.4722222222222,24.1111111111111,45.6151795947103,8.18316777777778,944214.687248915,4.99812879934916,15,"0","0"
"1022","NLA06608-1183","NLA06608-1183-2007-1",1,29,8,2007,40.67877769,-110.7617077,"UT","region_8","WMT",14,14060003,"natural",0.109589336,1.67703314,3277.17,12,1.42906691581831,18.5272727,8,0,1.225851977,22.7,0,1.808,0,133,3,0.288,2.19,10.65,0.393,"blue",NA,NA,11.185869188951,"NLA06608-1183",11,0,241,20.7382533333333,18.1807407407407,9.9837037037037,26.3885185185185,20.193,20.4185185185185,12.025462962963,28.825,21.1666666666667,22.4654320987654,13.9783950617284,30.9703703703704,26.797,23.6425925925926,15.4398148148148,31.8722222222222,30.48,22.7296296296296,14.7685185185185,30.7444444444444,19.1280792698982,8.075,3629.0657130549,0.665513432086176,2,"0","0"
"1024","NLA06608-1189","NLA06608-1189-2007-1",1,21,9,2007,41.70034673,-74.67614714,"NY","region_2","NAP",2,2040104,"natural",0.303530954,2.185119877,438.73,8,1.11884220932948,245.2421149,3.55,0,3.971235957,78,3.6,1.868,11,281,9,9.064,4.17,89.54,0.74,"blue",NA,NA,13.0834628385216,"NLA06608-1189",8,0,264,79.74076,17.1551851851852,10.5159259259259,23.7714814814815,83.67395,18.499537037037,11.9699074074074,25.000462962963,88.8830666666667,18.8358024691358,12.491975308642,25.1413580246914,78.8416,18.6796296296296,12.2953703703704,25.0277777777778,78.2828,17.6333333333333,11.0833333333333,24.1666666666667,90.3530507020948,10.8,4744.24169253513,0.333222986489945,1,"1","0"
"1025","NLA06608-1190","NLA06608-1190-2007-1",1,25,6,2007,44.08794072,-123.3000758,"OR","region_10","WMT",17,17090003,"man-made",32.30277164,44.53661254,115.1,5.3,2.21050934804165,4.40366347,0.85,0,713.0708887,46.4,17.2,6.176,4,96,3,4.721,2.07,61.93,13.2,"blue","NLA12_OR-104",NA,22.0746038961256,"NLA06608-1190",5,1,176,56.65724,8.05037037037037,1.38555555555556,14.717037037037,44.02455,9.5837962962963,2.4125,16.7574074074074,37.9391333333333,10.7783950617284,3.26666666666667,18.2932098765432,28.7147,12.6842592592593,4.75185185185185,20.5972222222222,28.9983333333333,14.2685185185185,6.18518518518519,22.3055555555556,36.5787726178032,19.1,1292112.43639537,0.333332928106634,1,"0","0"
"1057","NLA06608-1238","NLA06608-1238-2007-1",1,16,8,2007,44.04280484,-70.52697713,"ME","region_1","NAP",1,1060001,"natural",5.370270384,14.10140688,129.68,18.6,1.71656176882163,68.10333034,5.56,0,25.33869649,60.4,3,1.829,5,131,1,4.863,2.6,55.34,0.516,"blue","NLA12_ME-110",NA,4.71832788261337,"NLA06608-1238",18,1,228,103.527013333333,11.3274074074074,5.10925925925926,17.5274074074074,94.2043666666667,14.087037037037,7.69490740740741,20.4592592592593,87.4042222222222,16.279012345679,9.83765432098765,22.7012345679012,91.5458333333333,17.5268518518519,11.2148148148148,23.8101851851852,98.2810666666667,17.7851851851852,11.4333333333333,24.1111111111111,55.9190410049939,12.4094219390077,700356.251037398,2.16646136186562,6.5,"0","0"
"1064","NLA06608-1243","NLA06608-1243-2007-1",1,7,8,2007,41.49584791,-85.4335164,"IN","region_5","UMW",4,4050001,"natural",0.862795263,9.597849109,270.12,13.4,2.91484261264522,3.999418784,0.92,0,348.7001849,6.5,59.6,35.28,23,949,42,22.82,7.45,474.4,8.63,"murky",NA,NA,404.151714611349,"NLA06608-1243",13,0,219,81.5526266666667,17.2248148148148,10.7048148148148,23.7507407407407,78.2997333333333,19.3476851851852,12.7157407407407,25.9925925925926,75.3589777777778,21.6413580246914,14.9413580246914,28.3401234567901,85.6318666666667,22.525,15.9842592592593,29.0435185185185,88.6968,22.8018518518519,16.3018518518519,29.2722222222222,100,8.0912,127671.699223781,1.66615410372868,5,"1","1"
"1081","NLA06608-1270","NLA06608-1270-2007-1",1,30,8,2007,43.35530141,-109.3834683,"WY","region_8","XER",10,10080001,"man-made",0.7483442,7.70584,1975,5.8,2.5128372234633,10.04239227,0.78,0,244.5866903,17.7,0,1.595,2,223,15,0.55,0.65,30.14,8.94,"blue",NA,NA,326.837156351315,"NLA06608-1270",5.34,0,242,36.2999866666667,14.5622222222222,6.35666666666667,22.7562962962963,37.35705,16.9240740740741,8.44490740740741,25.3898148148148,31.9898888888889,18.9672839506173,10.3018518518519,27.6327160493827,34.163,20.3055555555556,11.7222222222222,28.8888888888889,34.544,19.1111111111111,10.6666666666667,27.5555555555556,0.313670011201027,13.1614872685185,74073.5978833087,0.559966484165972,1.68,"0","0"
"1085","NLA06608-1274","NLA06608-1274-2007-1",1,1,8,2007,47.91515143,-90.34231242,"MN","region_5","UMW",4,4010101,"natural",0.537635467,3.862511141,592.67,7.6,1.48600700857847,105.454706,4.6,0,1.967806707,70.9,0,1.904,5,285,4,0.913,5.32,30.3,0.868,"blue",NA,NA,3.66011326964782,"NLA06608-1274",7,0,213,68.2921333333333,12.5285185185185,6.13777777777778,18.9414814814815,71.4459666666667,15.5703703703704,8.95694444444445,22.2101851851852,74.4756222222222,18.7327160493827,12.0944444444444,25.3895061728395,72.6482333333333,20.525,13.9953703703704,27.0805555555556,56.7520666666667,21.3685185185185,14.7166666666667,28.0203703703704,36.4007912855434,21.1037037037037,98763.5076449287,0.999856868640352,3,"1","0"
"1124","NLA06608-1347","NLA06608-1347-2007-1",1,28,6,2007,47.06936125,-92.0010507,"MN","region_5","UMW",4,4010202,"natural",0.39886819,3.563273582,428.28,5.8,1.59158389080554,285.5891281,2.65,0,7.203736353,82.4,1.2,5.072,26,551,12,2.609,7.68,121.2,1.72,"brown","NLA12_MN-102",NA,18.0604433584939,"NLA06608-1347",5,1,179,61.7338533333333,5.05407407407407,-1.00481481481482,11.1337037037037,70.58025,9.62962962962963,3.34212962962963,15.9439814814815,75.7343333333333,12.8950617283951,6.30802469135802,19.5179012345679,83.3416333333333,16.875,10.2259259259259,23.5509259259259,90.0176,19.2407407407407,12.8185185185185,25.7148148148148,90.365086503945,19.1,15956.2983190093,0.333300520396859,1,"1","0"
"1132","NLA06608-1355","NLA06608-1355-2007-1",1,3,7,2007,41.2045164,-86.40554386,"IN","region_5","UMW",5,5120106,"natural",7.449768845,11.64575562,223.18,26,1.20362539347265,2.451426407,1.75,0,35.78953036,16,42.6,3.84,1,584,5,12.5,5.44,389.6,3.65,"blue",NA,NA,4.80411286640398,"NLA06608-1355",25.5,0,184,77.4107333333333,11.3885185185185,5.19444444444444,17.5925925925926,80.1581666666667,15.2541666666667,8.74768518518519,21.775462962963,76.2169333333333,17.5018518518518,10.8475308641975,24.1895061728395,65.6844,20.7972222222222,13.9416666666667,27.675,83.0326,22.2666666666667,15.6666666666667,28.8611111111111,83.9205721723253,10.2986469309935,2409117.47244808,4.83267078909375,14.5,"1","1"
"1138","NLA06608-1360","NLA06608-1360-2007-1",1,19,8,2007,40.43031936,-101.5543964,"NE","region_7","SPL",10,10250005,"man-made",6.518239396,29.84749004,948.55,12,3.29790188208906,4.160811284,0.85,0,2841.33135,0.1,69.9,49.92,5,734,60,10.01,4.41,289.7,11.8,"green",NA,NA,435.904724785595,"NLA06608-1360",11.5,0,231,90.8016133333333,17.7740740740741,10.8896296296296,24.6766666666667,92.4581166666667,20.2509259259259,13.3356481481481,27.1791666666667,82.9422888888889,22.2993827160494,15.3864197530864,29.2240740740741,78.5664333333333,23.7731481481481,16.8944444444444,30.6694444444444,91.6008666666666,24.3240740740741,17.5851851851852,31.0981481481481,100,22.3227405247813,603788.10849659,1.16662948650451,3.5,"1","1"
"1153","NLA06608-1377","NLA06608-1377-2007-1",1,22,7,2007,45.86796274,-113.5499319,"MT","region_8","WMT",10,10020004,"natural",0.077635319,1.394079272,2412.81,16.3,1.41140894973872,163.17263,6.3,0,0.725035288,93.7,0,0.867,10,101,8,1.205,2.99,15.99,0.473,"blue","NLA12_MT-110",NA,9.3389876842008,"NLA06608-1377",15.8,1,203,51.5433733333333,10.4207407407407,3.19111111111111,17.6288888888889,56.7330166666667,12.537037037037,5.10833333333333,19.9305555555556,61.7982,15.1543209876543,7.43765432098765,22.8197530864198,47.9890666666667,17.8740740740741,9.82592592592593,25.8666666666667,29.6164,21.0777777777778,12.4888888888889,29.6111111111111,75.7473515133317,5.12365232907588,24204.3327309128,2.91862847475509,8.8,"1","1"
"1164","NLA06608-1390","NLA06608-1390-2007-1",1,19,7,2007,45.91676304,-95.39655084,"MN","region_5","UMW",7,7010108,"natural",4.677618445,13.7137439,413.52,17.5,1.78870493909438,5.66008504,1.45,0,37.6932181,6.8,26.4,5.589,10,553,15,8.158,7.24,397,3.01,"blue","NLA12_MN-106",NA,8.0582070861917,"NLA06608-1390",17,1,200,66.30416,9.87074074074074,3.60111111111111,16.1625925925926,71.17715,13.3800925925926,6.87361111111111,19.9143518518519,75.2884222222222,16.7228395061728,10.0907407407407,23.3796296296296,77.0763,19.287962962963,12.7194444444444,25.8842592592593,68.2498,20.7518518518518,14.187037037037,27.337037037037,98.4483057666931,12.2624,404677.541791721,1.66650494118263,5,"1","1"
"1172","NLA06608-1403","NLA06608-1403-2007-1",1,2,7,2007,40.43327881,-105.0337077,"CO","region_8","SPL",10,10190006,"man-made",6.115609701,17.08625203,1510.61,12.8,1.94904558042488,5.170878971,2.35,0,60.48845119,0.2,39.5,1.925,1,389,7,36.9,5.02,590.6,2.08,"blue","NLA12_CO-103",NA,9.8908292300127,"NLA06608-1403",12,1,183,38.1067733333333,7.98740740740741,0.397407407407408,15.5881481481482,41.4274,10.3444444444444,2.48287037037037,18.2194444444444,45.1696666666667,12.1666666666667,4.21234567901235,20.137037037037,41.3258,14.8277777777778,6.58518518518519,23.0722222222222,31.1234666666667,17.3666666666667,8.71851851851852,26.0666666666667,92.1818509487553,15.937037037037,382239.743218009,0.999963015605363,3,"1","1"
"1181","NLA06608-1425","NLA06608-1425-2007-1",1,7,8,2007,47.19204698,-122.9725593,"WA","region_10","WMT",17,17110019,"natural",0.145459372,1.57554195,30.04,6.9,1.16534410866142,32.54937288,1.41,0,1.763498645,63.1,0,9.712,46,468,22,2.814,9.02,50.86,2.32,"brown",NA,NA,12.1236508913293,"NLA06608-1425",6.4,0,219,51.90744,12.3614814814815,5.88814814814815,18.8044444444444,37.44595,13.9907407407407,7.19768518518519,20.7597222222222,33.6973333333333,15.820987654321,8.81728395061728,22.8055555555556,31.6314666666667,17.5851851851852,10.5185185185185,24.6231481481482,24.7904,19.4333333333333,11.9851851851852,26.8388888888889,97.7031605980771,8.68134110787172,6963.53631066913,0.466460386787772,1.4,"1","1"
"1184","NLA06608-1434","NLA06608-1434-2007-1",1,1,8,2007,45.16506431,-84.97760482,"MI","region_5","UMW",4,4060105,"natural",1.844347565,6.069709785,214.79,5.5,1.26078667736259,33.17025852,3.75,0,17.27738565,34.4,10.9,2.312,8,458,5,7.359,5.36,287.2,1.01,"blue","NLA12_MI-106",NA,9.36774932115357,"NLA06608-1434",5,1,213,63.80988,12.5007407407407,5.84481481481482,19.1244444444444,63.5127,15.1398148148148,8.25601851851852,21.9972222222222,59.8678,18.0753086419753,10.9246913580247,25.2055555555556,60.1599,19.7740740740741,12.712962962963,26.7805555555556,53.5686,20.0148148148148,13.1444444444444,26.8314814814815,33.3732555282759,25.4625,295101.893518418,0.666652472431713,2,"0","0"
"1195","NLA06608-1450","NLA06608-1450-2007-1",1,24,7,2007,43.61999552,-85.28224429,"MI","region_5","UMW",4,4060102,"natural",0.886469725,4.378990141,292.17,15,1.31200980721901,30.12411154,2.79,0,84.72400416,39.2,23,2.944,0,469,10,5.718,4.65,302,1.26,"blue","NLA12_MI-113",NA,95.5746166740212,"NLA06608-1450",15,1,205,63.0461866666667,11.2237037037037,4.65888888888889,17.7574074074074,64.1815666666667,14.0037037037037,7.1875,20.7930555555556,60.8668666666667,17.0728395061728,9.9537037037037,24.1746913580247,60.5028,19.1833333333333,12.0555555555556,26.2666666666667,55.0164,19.9,12.9333333333333,26.8111111111111,65.5387637780233,8.3352,98535.898194084,1.66600257564853,5,"1","1"
"1197","NLA06608-1454","NLA06608-1454-2007-1",1,25,7,2007,45.84991802,-95.71390587,"MN","region_5","TPL",7,7020005,"natural",3.00194975,14.86047973,395.84,5.7,2.41950313138749,194.6655063,3.9,0,20.58651677,7,58.7,2.82,15,2341,125,11.82,16.43,762.1,1.29,"green",NA,NA,6.85771531318937,"NLA06608-1454",5.5,0,206,67.4116,11.2685185185185,4.93888888888889,17.6203703703704,71.17715,14.4606481481481,7.89027777777778,21.0587962962963,74.9158888888889,17.8117283950617,11.1685185185185,24.4759259259259,74.8665,19.9490740740741,13.4027777777778,26.5231481481481,61.087,21.1296296296296,14.5092592592593,27.7592592592593,82.7005372429752,24.1851851851852,223289.052858806,0.49999208590005,1.5,"1","0"
"1199","NLA06608-1460","NLA06608-1460-2007-1",1,26,7,2007,40.75747354,-93.23879955,"IA","region_7","TPL",10,10280201,"man-made",0.391940655,4.438882289,298.78,12.2,2.00013145327192,16.47672648,2.14,0,2.076132829,0.2,71.3,4.459,10,781,22,9.152,7.79,260.4,2.05,"blue",NA,NA,5.29705914024152,"NLA06608-1460",10.5,0,207,98.933,14.672962962963,8.61888888888889,20.7285185185185,106.004783333333,17.2236111111111,10.9597222222222,23.4893518518519,104.094844444444,20.3333333333333,14.0074074074074,26.6450617283951,89.1878666666667,21.9166666666667,15.6111111111111,28.1981481481481,85.852,22.9222222222222,16.5555555555556,29.2407407407407,97.6345713603103,10.8672,22228.673302255,0.832965366064053,2.5,"1","1"
"1202","NLA06608-1465","NLA06608-1465-2007-1",1,21,8,2007,40.87358233,-75.58090694,"PA","region_3","SAP",2,2040106,"man-made",4.489595751,37.73797728,272.8,28.5,5.02423642199591,3.283942861,3.9,0,248.6017109,65.8,14.9,5.973,10,497,5,4.115,1.73,70.81,1.04,"blue","NLA12_PA-106",NA,55.3728497370007,"NLA06608-1465",28.5,1,233,94.1696533333333,15.9937037037037,9.27407407407407,22.7218518518519,90.7880666666667,18.4541666666667,11.4782407407407,25.4333333333333,99.8135333333333,20.062962962963,13.2623456790123,26.8635802469136,108.6231,20.7203703703704,14.2083333333333,27.2324074074074,128.8542,21.1444444444444,14.9055555555556,27.3833333333333,71.5845713684932,8.8166272,863894.938649307,4.16548306372807,12.5,"1","0"
"1206","NLA06608-1473","NLA06608-1473-2007-1",1,22,7,2007,47.89085231,-116.8933801,"ID","region_10","WMT",17,17010305,"man-made",1.577360606,12.1786398,703.45,18.6,2.73544734030289,2.428401958,4.24,0,123.5699665,87,0,2.007,4,181,8,1.956,2.79,26.03,0.722,"blue",NA,NA,78.3397062345552,"NLA06608-1473",18,0,203,31.5637333333333,10.61,3.01185185185185,18.2074074074074,28.9771666666667,12.5291666666667,4.57314814814815,20.4703703703704,25.4508,14.8456790123457,6.48950617283951,23.1777777777778,22.8515333333333,17.2962962962963,8.62592592592592,25.9518518518518,15.4093333333333,20.3851851851852,11.3703703703704,29.4259259259259,86.1665738449917,8.818359375,311677.918406225,2.66580667844619,8,"1","0"
